event_id,machine_id,sensor_type,sensor_value,unit,event_timestamp,line_id,shift_id,is_anomaly_flag,firmware_version
EVT-000736,MCH-009,DOWNTIME_EVENT,1.0,count,2024-08-16T05:48:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000737,MCH-013,DEFECT_COUNT,2,count,2024-07-30T17:58:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000738,MCH-008,DOWNTIME_MINUTES,1.7,count,2024-08-22T19:54:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000739,MCH-020,TEMPERATURE,67.62,celsius,2024-08-21T00:03:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000740,MCH-009,CYCLE_COUNT,118,count,2024-07-29T19:41:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000741,MCH-004,CYCLE_COUNT,186,count,2024-08-05T12:58:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000742,MCH-016,TOTAL_OUTPUT,296,count,2024-08-01T17:03:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000743,MCH-001,CYCLE_COUNT,91,count,2024-07-08T15:37:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000744,MCH-017,TEMPERATURE,71.95,celsius,2024-06-13T12:18:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000745,MCH-006,DOWNTIME_MINUTES,10.6,count,2024-06-24T18:10:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000746,MCH-010,PRESSURE,4.285,bar,2024-08-20T05:07:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000747,MCH-014,DOWNTIME_EVENT,1.0,count,2024-08-15T19:57:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000748,MCH-020,DOWNTIME_MINUTES,1.0,count,2024-06-17T19:19:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000749,MCH-008,GOOD_UNITS,292,count,2024-06-07T12:23:00.000Z,SMT-LINE-02,SHIFT-A,True,v2.4.1
EVT-000750,MCH-017,GOOD_UNITS,306,count,2024-07-18T19:52:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000751,MCH-020,DOWNTIME_EVENT,1.0,count,2024-07-14T13:33:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000752,MCH-003,TOTAL_OUTPUT,311,count,2024-06-11T22:43:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000753,MCH-014,DOWNTIME_MINUTES,1.8,count,2024-06-01T08:37:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000754,MCH-016,GOOD_UNITS,291,count,2024-06-22T03:19:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000755,MCH-019,PRESSURE,4.601,bar,2024-08-16T10:52:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000756,MCH-008,PRESSURE,4.073,bar,2024-08-09T23:02:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000757,MCH-001,DOWNTIME_EVENT,1.0,count,2024-08-04T19:09:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000758,MCH-007,DEFECT_COUNT,13,count,2024-07-05T09:15:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000759,MCH-019,CYCLE_TIME_SECONDS,23.0,count,2024-07-30T13:23:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000760,MCH-020,CYCLE_TIME_SECONDS,20.5,count,2024-07-04T12:45:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000761,MCH-016,VIBRATION,0.1179,count,2024-07-22T00:00:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000762,MCH-010,DOWNTIME_EVENT,1.0,count,2024-06-24T08:23:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000763,MCH-004,CYCLE_COUNT,194,count,2024-06-13T19:36:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000764,MCH-011,DOWNTIME_MINUTES,3.2,count,2024-07-07T17:02:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000765,MCH-001,PRESSURE,4.351,bar,2024-07-29T03:05:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000766,MCH-008,DEFECT_COUNT,2,count,2024-06-25T04:43:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000767,MCH-013,DOWNTIME_EVENT,1.0,count,2024-08-24T23:06:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000768,MCH-002,VIBRATION,0.0795,count,2024-07-25T15:11:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,True,v2.4.1
EVT-000769,MCH-017,CYCLE_TIME_SECONDS,19.5,count,2024-08-17T16:05:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000770,MCH-006,TEMPERATURE,85.17,celsius,2024-07-27T05:54:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000771,MCH-006,PRESSURE,4.722,bar,2024-08-29T01:19:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000772,MCH-007,DOWNTIME_MINUTES,0.1,count,2024-07-24T14:18:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000773,MCH-018,DOWNTIME_EVENT,1.0,count,2024-08-06T08:16:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000774,MCH-008,DOWNTIME_EVENT,1.0,count,2024-06-26T10:02:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000775,MCH-001,CYCLE_TIME_SECONDS,17.9,count,2024-07-23T13:54:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000776,MCH-003,DOWNTIME_MINUTES,1.2,count,2024-07-22T02:20:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000777,MCH-018,DOWNTIME_EVENT,1.0,count,2024-08-19T23:53:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000778,MCH-019,TOTAL_OUTPUT,314,count,2024-07-05T13:44:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000779,MCH-015,DOWNTIME_EVENT,1.0,count,2024-07-13T00:22:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000780,MCH-013,CYCLE_COUNT,253,count,2024-06-07T09:34:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000781,MCH-017,DOWNTIME_MINUTES,0.0,count,2024-07-03T09:21:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000782,MCH-011,PRESSURE,4.023,bar,2024-07-07T13:28:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000783,MCH-009,VIBRATION,0.1116,count,2024-07-23T11:17:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000784,MCH-008,CYCLE_TIME_SECONDS,18.5,count,2024-06-22T15:03:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000785,MCH-004,PRESSURE,4.395,bar,2024-08-11T03:37:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000786,MCH-020,TEMPERATURE,72.89,celsius,2024-07-16T02:14:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000787,MCH-016,DOWNTIME_EVENT,1.0,count,2024-06-29T23:02:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000788,MCH-017,CYCLE_TIME_SECONDS,14.9,count,2024-08-09T19:33:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000789,MCH-002,DOWNTIME_MINUTES,5.4,count,2024-06-12T22:09:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000790,MCH-013,VIBRATION,0.1005,count,2024-07-02T20:39:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000791,MCH-001,CYCLE_COUNT,177,count,2024-06-02T00:23:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000792,MCH-009,VIBRATION,0.1254,count,2024-07-27T00:38:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000793,MCH-020,DEFECT_COUNT,11,count,2024-07-14T03:40:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000794,MCH-012,DEFECT_COUNT,12,count,2024-07-09T09:31:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000795,MCH-019,CYCLE_COUNT,288,count,2024-06-13T04:28:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000796,MCH-018,GOOD_UNITS,307,count,2024-06-22T17:07:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000797,MCH-005,TOTAL_OUTPUT,315,count,2024-08-27T13:17:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000798,MCH-017,DOWNTIME_MINUTES,4.2,count,2024-06-13T11:45:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000799,MCH-019,TEMPERATURE,62.16,celsius,2024-08-18T09:25:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
